chr,start,end,map,width,strand,gc
chr7,116000001,116500000,0.953229880085564,500000,*,0.390814
chr7,116500001,117000000,0.990892199524226,500000,*,0.395632
chr7,117000001,117500000,0.98428752846699,500000,*,0.369476
chr7,117500001,118000000,0.972977048471254,500000,*,0.37434
chr7,118000001,118500000,0.985413414104746,500000,*,0.347278
chr7,118500001,119000000,0.977401072542736,500000,*,0.343594
chr7,119000001,119500000,0.954668657722476,500000,*,0.344074
chr7,119500001,120000000,0.973185355188193,500000,*,0.350704
chr7,120000001,120500000,0.991449477615925,500000,*,0.359164
chr7,120500001,121000000,0.963249334156759,500000,*,0.368342
chr7,121000001,121500000,0.975504886798804,500000,*,0.370592
chr7,121500001,122000000,0.967393429599923,500000,*,0.37141
chr7,122000001,122500000,0.96623693918034,500000,*,0.365482
chr7,122500001,123000000,0.980483531451583,500000,*,0.366006
chr7,123000001,123500000,0.955536627538564,500000,*,0.372936
chr7,123500001,124000000,0.968663509639662,500000,*,0.369644
chr7,124000001,124500000,0.970208122670532,500000,*,0.362002
chr7,124500001,125000000,0.96252494941605,500000,*,0.35954
chr7,125000001,125500000,0.983927923235418,500000,*,0.346778
chr7,125500001,126000000,0.968946805914526,500000,*,0.350412
chr7,126000001,126500000,0.965025128499668,500000,*,0.363392
chr7,126500001,127000000,0.95816449630855,500000,*,0.3858
chr7,127000001,127500000,0.978771566312095,500000,*,0.406312
chr7,127500001,128000000,0.974966334723333,500000,*,0.46046
chr7,128000001,128500000,0.863510444988937,500000,*,0.466204
chr7,128500001,129000000,0.985253244195243,500000,*,0.444164
chr7,129000001,129500000,0.984882183826892,500000,*,0.443988
chr7,129500001,130000000,0.981423563393687,500000,*,0.436148
chr7,130000001,130500000,0.962067830567212,500000,*,0.32879
chr7,130500001,131000000,0.989697614459833,500000,*,0.419706
chr7,131000001,131500000,0.991503483554787,500000,*,0.429112
chr7,131500001,132000000,0.980132899186486,500000,*,0.45696
chr7,132000001,132500000,0.984161273096472,500000,*,0.455472
chr7,132500001,133000000,0.981438090068307,500000,*,0.397816
chr7,133000001,133500000,0.986669343645825,500000,*,0.376294
chr7,133500001,134000000,0.974376680668169,500000,*,0.397778
chr7,134000001,134500000,0.988258735015121,500000,*,0.422318
chr7,134500001,135000000,0.977656440231612,500000,*,0.408032
chr7,135000001,135500000,0.991610730866744,500000,*,0.413232
chr7,135500001,136000000,0.972649718195504,500000,*,0.394414
chr7,136000001,136500000,0.957179264680517,500000,*,0.36686
chr7,136500001,137000000,0.952962102212098,500000,*,0.366838
chr7,137000001,137500000,0.979497068959795,500000,*,0.388546
chr7,137500001,138000000,0.98486728174893,500000,*,0.414448
chr7,138000001,138500000,0.97180047571582,500000,*,0.426416
chr7,138500001,139000000,0.974397776167464,500000,*,0.422066
chr7,139000001,139500000,0.98014587405396,500000,*,0.430744
chr7,139500001,140000000,0.985148957860125,500000,*,0.441692
chr7,140000001,140500000,0.952545975823901,500000,*,0.454218
chr7,140500001,141000000,0.963350263271527,500000,*,0.41302
chr7,141000001,141500000,0.981129341815835,500000,*,0.42089
chr7,141500001,142000000,0.954888782141167,500000,*,0.392854
chr7,142000001,142500000,0.975640475501613,500000,*,0.341802
chr7,142500001,143000000,0.972369212589996,500000,*,0.420936
chr7,143000001,143500000,0.723730213849269,500000,*,0.383832
chr7,143500001,144000000,0.781952989413189,500000,*,0.38994
chr7,144000001,144500000,0.900599495665206,500000,*,0.391856
chr7,144500001,145000000,0.974610586157104,500000,*,0.373296
chr7,145000001,145500000,0.956188325646245,500000,*,0.35899
chr7,145500001,146000000,0.950144682086804,500000,*,0.359376
chr7,146000001,146500000,0.978437410462335,500000,*,0.357732
chr7,146500001,147000000,0.959079157809319,500000,*,0.360712
chr7,147000001,147500000,0.976489311540442,500000,*,0.372676
chr7,147500001,148000000,0.975092901212519,500000,*,0.401446
chr7,148000001,148500000,0.970521019755889,500000,*,0.427322
chr7,148500001,149000000,0.975119811124975,500000,*,0.46175
chr7,149000001,149500000,0.96799937167146,500000,*,0.4601
chr7,149500001,150000000,0.682522655763595,500000,*,0.447574
chr7,150000001,150500000,0.934332407666495,500000,*,0.438038
chr7,150500001,151000000,0.990259691525327,500000,*,0.523254
chr7,151000001,151500000,0.990313735959123,500000,*,0.476534
chr7,151500001,152000000,0.943608050487181,500000,*,0.427546
chr7,152000001,152500000,0.933628839930512,500000,*,0.439922
chr7,152500001,153000000,0.941933079920534,500000,*,0.434734
chr7,153000001,153500000,0.911891005838127,500000,*,0.408888
chr7,153500001,154000000,0.812466967941375,500000,*,0.432798
chr7,154000001,154500000,0.978891285095597,500000,*,0.337644
chr7,154500001,155000000,0.990142098593397,500000,*,0.45655
chr7,155000001,155500000,0.974809119262003,500000,*,0.490114
chr7,155500001,156000000,0.9919102846135,500000,*,0.482068
chr7,156000001,156500000,0.983946146334517,500000,*,0.433762
chr7,156500001,157000000,0.966161779617534,500000,*,0.436974
chr7,157000001,157500000,0.967341612392352,500000,*,0.501116
chr7,157500001,158000000,0.960138814283188,500000,*,0.514916
chr7,158000001,158500000,0.957861322887227,500000,*,0.491328
chr7,158500001,159000000,0.967065413003414,500000,*,0.467496
chr8,1,500000,0.65456353000635,500000,*,0.428296
chr8,500001,1000000,0.940511951085783,500000,*,0.48372
chr8,1000001,1500000,0.926858315935744,500000,*,0.482222
chr8,1500001,2000000,0.956970136510833,500000,*,0.481876
chr8,2000001,2500000,0.930036540634978,500000,*,0.434762
chr8,2500001,3000000,0.987123536378165,500000,*,0.392806
chr8,3000001,3500000,0.963393847578122,500000,*,0.391906
chr8,3500001,4000000,0.984341340292022,500000,*,0.385054
chr8,4000001,4500000,0.99039723487378,500000,*,0.379416
chr8,4500001,5000000,0.98526336009308,500000,*,0.377314
chr8,5000001,5500000,0.974013461065361,500000,*,0.378724
chr8,5500001,6000000,0.976640817495776,500000,*,0.385728
chr8,6000001,6500000,0.976081975296874,500000,*,0.425046
chr8,6500001,7000000,0.877619871376771,500000,*,0.447466
chr8,7000001,7500000,0.363588745970252,500000,*,0.430302
chr8,7500001,8000000,0.346748299465123,500000,*,0.433254
chr8,8000001,8500000,0.874723409353392,500000,*,0.432144
chr8,8500001,9000000,0.984411701237633,500000,*,0.428854
chr8,9000001,9500000,0.977748176982802,500000,*,0.420634
chr8,9500001,10000000,0.968600809172445,500000,*,0.414686
chr8,10000001,10500000,0.984339429996869,500000,*,0.452454
chr8,10500001,11000000,0.978737780659961,500000,*,0.467816
chr8,11000001,11500000,0.985567937029433,500000,*,0.451126
chr8,11500001,12000000,0.840617475161554,500000,*,0.452816
chr8,12000001,12500000,0.426021816306646,500000,*,0.39608
chr8,12500001,13000000,0.947803261700482,500000,*,0.42219
chr8,13000001,13500000,0.980440970764536,500000,*,0.378672
chr8,13500001,14000000,0.981851327652428,500000,*,0.36025
chr8,14000001,14500000,0.974128657440611,500000,*,0.34891
chr8,14500001,15000000,0.976826459480725,500000,*,0.356686
chr8,15000001,15500000,0.966837715045172,500000,*,0.37541
chr8,15500001,16000000,0.982866582380772,500000,*,0.36951
chr8,16000001,16500000,0.978788083590482,500000,*,0.3521
chr8,16500001,17000000,0.960401329004951,500000,*,0.373734
chr8,17000001,17500000,0.991215819473082,500000,*,0.400856
chr8,17500001,18000000,0.991651487460782,500000,*,0.393144
chr8,18000001,18500000,0.98254664459151,500000,*,0.392888
chr8,18500001,19000000,0.989003381280279,500000,*,0.402386
chr8,19000001,19500000,0.989243331332174,500000,*,0.417556
chr8,19500001,20000000,0.975729151048081,500000,*,0.410846
chr8,20000001,20500000,0.994136314283389,500000,*,0.445316
chr8,20500001,21000000,0.98402346171088,500000,*,0.43033
chr8,21000001,21500000,0.989853425204749,500000,*,0.436536
chr8,21500001,22000000,0.978807549830385,500000,*,0.49604
chr8,22000001,22500000,0.989005643595754,500000,*,0.47932
chr8,22500001,23000000,0.991941293297552,500000,*,0.479814
chr8,23000001,23500000,0.972879383939966,500000,*,0.457328
chr8,23500001,24000000,0.982114957330717,500000,*,0.403252
chr8,24000001,24500000,0.967038835651302,500000,*,0.369906
chr8,24500001,25000000,0.973874452000407,500000,*,0.398326
chr8,25000001,25500000,0.982023458905494,500000,*,0.414696
chr8,25500001,26000000,0.969950398624296,500000,*,0.416458
chr8,26000001,26500000,0.98386117468764,500000,*,0.429574
chr8,26500001,27000000,0.961825302399943,500000,*,0.402984
chr8,27000001,27500000,0.985228934015981,500000,*,0.457054
chr8,27500001,28000000,0.991431249828344,500000,*,0.438594
chr8,28000001,28500000,0.991483514472882,500000,*,0.43157
chr8,28500001,29000000,0.973208163129071,500000,*,0.41192
chr8,29000001,29500000,0.974419305242455,500000,*,0.429676
chr8,29500001,30000000,0.991418526915065,500000,*,0.42164
chr8,30000001,30500000,0.983962316208275,500000,*,0.425346
chr8,30500001,31000000,0.984959806494282,500000,*,0.398426
chr8,31000001,31500000,0.95506969454869,500000,*,0.386398
chr8,31500001,32000000,0.970734664534047,500000,*,0.37389
chr8,32000001,32500000,0.986618842536583,500000,*,0.385322
chr8,32500001,33000000,0.984058155021621,500000,*,0.379204
chr8,33000001,33500000,0.976056124286619,500000,*,0.4202
chr8,33500001,34000000,0.959618288352737,500000,*,0.402308
chr8,34000001,34500000,0.965390033251365,500000,*,0.373022
chr8,34500001,35000000,0.985610655867778,500000,*,0.37163
chr8,35000001,35500000,0.961346489019009,500000,*,0.380838
chr8,35500001,36000000,0.986902376417753,500000,*,0.388534
chr8,36000001,36500000,0.943612105248711,500000,*,0.385208
chr8,36500001,37000000,0.988024282462471,500000,*,0.387522
chr8,37000001,37500000,0.983041335698957,500000,*,0.442876
chr8,37500001,38000000,0.984988028526533,500000,*,0.474346
chr8,38000001,38500000,0.986480294124492,500000,*,0.443152
chr8,38500001,39000000,0.983823506917878,500000,*,0.424232
chr8,39000001,39500000,0.974948039932968,500000,*,0.360026
chr8,39500001,40000000,0.968061061104473,500000,*,0.380746
chr8,40000001,40500000,0.972829318390478,500000,*,0.397842
chr8,40500001,41000000,0.970905910293262,500000,*,0.4224
chr8,41000001,41500000,0.974825106325824,500000,*,0.447302
chr8,41500001,42000000,0.990093993530219,500000,*,0.456842
chr8,42000001,42500000,0.983953535207376,500000,*,0.448948
chr8,42500001,43000000,0.967879418800636,500000,*,0.43225
chr8,43000001,43500000,0.908544531677385,500000,*,0.405188
chr8,43500001,44000000,0.879566451092224,500000,*,0.254434
chr8,44000001,44500000,0,500000,*,0
chr8,44500001,45000000,0,500000,*,0
chr8,45000001,45500000,0,500000,*,0
chr8,45500001,46000000,0,500000,*,0
chr8,46000001,46500000,0,500000,*,0
chr8,46500001,47000000,0.76988649589396,500000,*,0.127762
chr8,47000001,47500000,0.990243551073104,500000,*,0.473122
chr8,47500001,48000000,0.905789976846003,500000,*,0.408816
chr8,48000001,48500000,0.913492110076806,500000,*,0.402344
chr8,48500001,49000000,0.976597064035746,500000,*,0.427456
chr8,49000001,49500000,0.956682453558049,500000,*,0.43528
chr8,49500001,50000000,0.961217878327852,500000,*,0.415028
chr8,50000001,50500000,0.976353398521797,500000,*,0.368052
chr8,50500001,51000000,0.976714376594403,500000,*,0.365406
chr8,51000001,51500000,0.957495344537488,500000,*,0.360812
chr8,51500001,52000000,0.958033974155769,500000,*,0.351556
chr8,52000001,52500000,0.973517473048581,500000,*,0.379068
chr8,52500001,53000000,0.959892602760107,500000,*,0.38919
chr8,53000001,53500000,0.988131636827246,500000,*,0.400334
chr8,53500001,54000000,0.979531936329931,500000,*,0.395728
chr8,54000001,54500000,0.969398535482512,500000,*,0.397654
chr8,54500001,55000000,0.946123093537341,500000,*,0.40929
chr8,55000001,55500000,0.979588503705666,500000,*,0.421056
chr8,55500001,56000000,0.962299533751467,500000,*,0.38258
chr8,56000001,56500000,0.970836425161673,500000,*,0.402296
chr8,56500001,57000000,0.969851425958948,500000,*,0.418788
chr8,57000001,57500000,0.944097318039748,500000,*,0.401712
chr8,57500001,58000000,0.97215696908353,500000,*,0.386206
chr8,58000001,58500000,0.962176537346282,500000,*,0.402156
chr8,58500001,59000000,0.982710180519314,500000,*,0.384252
chr8,59000001,59500000,0.969093377087965,500000,*,0.388792
chr8,59500001,60000000,0.970677051610692,500000,*,0.38244
chr8,60000001,60500000,0.958052521563583,500000,*,0.368192
chr8,60500001,61000000,0.962913087805411,500000,*,0.36136
chr8,61000001,61500000,0.965763706291601,500000,*,0.40067
chr8,61500001,62000000,0.98585299815049,500000,*,0.416182
chr8,62000001,62500000,0.948400618735615,500000,*,0.397386
chr8,62500001,63000000,0.967383597581967,500000,*,0.376094
chr8,63000001,63500000,0.976207286624499,500000,*,0.37155
chr8,63500001,64000000,0.967432998342388,500000,*,0.380078
chr8,64000001,64500000,0.967560957634222,500000,*,0.392428
chr8,64500001,65000000,0.969049583043291,500000,*,0.358184
chr8,65000001,65500000,0.954386990394711,500000,*,0.37412
chr8,65500001,66000000,0.972508813384487,500000,*,0.373542
chr8,66000001,66500000,0.961707031850399,500000,*,0.391588
chr8,66500001,67000000,0.976640685923768,500000,*,0.402426
chr8,67000001,67500000,0.976137132000624,500000,*,0.41305
chr8,67500001,68000000,0.975708645560485,500000,*,0.402512
chr8,68000001,68500000,0.973944357096631,500000,*,0.391324
chr8,68500001,69000000,0.955880885423518,500000,*,0.391052
chr8,69000001,69500000,0.961561768719638,500000,*,0.370158
chr8,69500001,70000000,0.952466108545858,500000,*,0.36781
chr8,70000001,70500000,0.962914921633971,500000,*,0.386966
chr8,70500001,71000000,0.958847531377954,500000,*,0.421416
chr8,71000001,71500000,0.985147567791814,500000,*,0.392344
chr8,71500001,72000000,0.935786770849129,500000,*,0.381926
chr8,72000001,72500000,0.969852869639251,500000,*,0.378468
chr8,72500001,73000000,0.958480794005171,500000,*,0.38234
chr8,73000001,73500000,0.957166780205307,500000,*,0.382844
chr8,73500001,74000000,0.958093993939955,500000,*,0.393558
chr8,74000001,74500000,0.974705544698226,500000,*,0.4113
chr8,74500001,75000000,0.980092935387307,500000,*,0.400756
chr8,75000001,75500000,0.960814198151793,500000,*,0.392568
chr8,75500001,76000000,0.952392141926859,500000,*,0.367268
chr8,76000001,76500000,0.95593295984216,500000,*,0.359904
chr8,76500001,77000000,0.969947306740058,500000,*,0.349568
chr8,77000001,77500000,0.965823071310845,500000,*,0.348062
chr8,77500001,78000000,0.980294053932287,500000,*,0.365668
chr8,78000001,78500000,0.966226629431259,500000,*,0.340862
chr8,78500001,79000000,0.967274059428817,500000,*,0.346778
chr8,79000001,79500000,0.975436734295804,500000,*,0.352618
chr8,79500001,80000000,0.9785853073556,500000,*,0.356514
chr8,80000001,80500000,0.96265402643862,500000,*,0.369752
chr8,80500001,81000000,0.967642438310945,500000,*,0.399216
chr8,81000001,81500000,0.974631524719227,500000,*,0.417634
chr8,81500001,82000000,0.972504836415435,500000,*,0.408482
chr8,82000001,82500000,0.964930355333165,500000,*,0.381936
chr8,82500001,83000000,0.97404612266735,500000,*,0.37424
chr8,83000001,83500000,0.967470341415819,500000,*,0.348894
chr8,83500001,84000000,0.991630033741668,500000,*,0.34038
chr8,84000001,84500000,0.955421253956308,500000,*,0.35091
chr8,84500001,85000000,0.95798820050946,500000,*,0.354926
chr8,85000001,85500000,0.9627277089592,500000,*,0.348622
chr8,85500001,86000000,0.93695729420985,500000,*,0.36357
chr8,86000001,86500000,0.985388891286354,500000,*,0.384336
chr8,86500001,87000000,0.621181833564959,500000,*,0.290146
chr8,87000001,87500000,0.987203618649788,500000,*,0.38349
chr8,87500001,88000000,0.966880826742249,500000,*,0.374312
chr8,88000001,88500000,0.93172267060973,500000,*,0.355106
chr8,88500001,89000000,0.958588711853179,500000,*,0.361108
chr8,89000001,89500000,0.972435992965717,500000,*,0.35673
chr8,89500001,90000000,0.94421660662511,500000,*,0.351856
chr8,90000001,90500000,0.945026772740656,500000,*,0.357972
chr8,90500001,91000000,0.936503168576308,500000,*,0.377698
chr8,91000001,91500000,0.95406324397312,500000,*,0.375444
chr8,91500001,92000000,0.985706344156935,500000,*,0.377048
chr8,92000001,92500000,0.971583877924735,500000,*,0.364094
chr8,92500001,93000000,0.912263689245783,500000,*,0.377564
chr8,93000001,93500000,0.963391397196224,500000,*,0.3799
chr8,93500001,94000000,0.988521023733707,500000,*,0.35815
chr8,94000001,94500000,0.969895283019859,500000,*,0.385536
chr8,94500001,95000000,0.974551183204291,500000,*,0.405998
chr8,95000001,95500000,0.971915937060018,500000,*,0.405346
chr8,95500001,96000000,0.985063797414747,500000,*,0.41511
chr8,96000001,96500000,0.970906458978068,500000,*,0.418088
chr8,96500001,97000000,0.952519007387499,500000,*,0.387604
chr8,97000001,97500000,0.969040391883271,500000,*,0.414494
chr8,97500001,98000000,0.976463851138853,500000,*,0.39147
chr8,98000001,98500000,0.950251024712313,500000,*,0.408176
chr8,98500001,99000000,0.966714104053758,500000,*,0.432984
chr8,99000001,99500000,0.977716609194373,500000,*,0.422364
chr8,99500001,100000000,0.922941423342794,500000,*,0.388696
chr8,100000001,100500000,0.949902167462684,500000,*,0.361476
chr8,100500001,101000000,0.945307979134417,500000,*,0.379196
chr8,101000001,101500000,0.972165697204882,500000,*,0.401072
chr8,101500001,102000000,0.974320755972141,500000,*,0.431776
chr8,102000001,102500000,0.984284862240088,500000,*,0.4353
chr8,102500001,103000000,0.960749802386903,500000,*,0.407096
chr8,103000001,103500000,0.9636397331829,500000,*,0.402776
chr8,103500001,104000000,0.988718368331858,500000,*,0.451398
chr8,104000001,104500000,0.988488032978886,500000,*,0.402456
chr8,104500001,105000000,0.951440290379382,500000,*,0.361334
chr8,105000001,105500000,0.973104475695315,500000,*,0.377326
chr8,105500001,106000000,0.970261208079922,500000,*,0.383422
chr8,106000001,106500000,0.983496874018564,500000,*,0.360916
chr8,106500001,107000000,0.972742828087327,500000,*,0.36293
chr8,107000001,107500000,0.978731290219704,500000,*,0.36987
chr8,107500001,108000000,0.977692696818263,500000,*,0.375088
chr8,108000001,108500000,0.976923776501637,500000,*,0.365918
chr8,108500001,109000000,0.961843875019777,500000,*,0.37925
chr8,109000001,109500000,0.959351413004654,500000,*,0.37397
chr8,109500001,110000000,0.968108783764331,500000,*,0.371138
chr8,110000001,110500000,0.978520890979192,500000,*,0.367432
chr8,110500001,111000000,0.963234211855536,500000,*,0.372378
chr8,111000001,111500000,0.97245469586952,500000,*,0.346962
chr8,111500001,112000000,0.978157809854885,500000,*,0.343288
chr8,112000001,112500000,0.986282574503286,500000,*,0.34156
chr8,112500001,113000000,0.979850754483943,500000,*,0.348996
chr8,113000001,113500000,0.977751453545897,500000,*,0.34811
chr8,113500001,114000000,0.972415496605095,500000,*,0.337388
chr8,114000001,114500000,0.980319031967655,500000,*,0.33834
chr8,114500001,115000000,0.960416973037596,500000,*,0.347486
chr8,115000001,115500000,0.937708352251109,500000,*,0.344462
chr8,115500001,116000000,0.955296794545413,500000,*,0.345596
chr8,116000001,116500000,0.976240673068858,500000,*,0.363892
chr8,116500001,117000000,0.977432305059074,500000,*,0.358524
chr8,117000001,117500000,0.975390756601907,500000,*,0.380998
chr8,117500001,118000000,0.985373157599093,500000,*,0.39507
chr8,118000001,118500000,0.970083094208619,500000,*,0.38187
chr8,118500001,119000000,0.986530783874585,500000,*,0.399066
chr8,119000001,119500000,0.989139122127268,500000,*,0.40198
chr8,119500001,120000000,0.957874188109902,500000,*,0.384988
chr8,120000001,120500000,0.927382211357568,500000,*,0.383972
chr8,120500001,121000000,0.979032197711748,500000,*,0.403376
chr8,121000001,121500000,0.972499243291571,500000,*,0.386682
chr8,121500001,122000000,0.971493710000726,500000,*,0.390962
chr8,122000001,122500000,0.947516061161212,500000,*,0.374648
chr8,122500001,123000000,0.983881090538681,500000,*,0.382108
chr8,123000001,123500000,0.959901213903801,500000,*,0.371778
chr8,123500001,124000000,0.992346452102196,500000,*,0.439984
chr8,124000001,124500000,0.987436814801342,500000,*,0.425242
chr8,124500001,125000000,0.980549508046077,500000,*,0.424772
chr8,125000001,125500000,0.983921875249767,500000,*,0.414252
chr8,125500001,126000000,0.985465246241913,500000,*,0.4365
chr8,126000001,126500000,0.985744271443904,500000,*,0.418602
chr8,126500001,127000000,0.97553604828572,500000,*,0.419374
chr8,127000001,127500000,0.9585288638096,500000,*,0.388366
chr8,127500001,128000000,0.96921351810398,500000,*,0.403448
chr8,128000001,128500000,0.953927771450248,500000,*,0.395454
chr8,128500001,129000000,0.984774878470197,500000,*,0.446962
chr8,129000001,129500000,0.972033008698254,500000,*,0.417134
chr8,129500001,130000000,0.926031455878988,500000,*,0.383054
chr8,130000001,130500000,0.974082367040628,500000,*,0.382616
chr8,130500001,131000000,0.977513960042124,500000,*,0.401594
chr8,131000001,131500000,0.991466921171182,500000,*,0.432586
chr8,131500001,132000000,0.99201129202834,500000,*,0.414138
chr8,132000001,132500000,0.945397478737796,500000,*,0.384436
chr8,132500001,133000000,0.945213107842681,500000,*,0.384594
chr8,133000001,133500000,0.983583059512509,500000,*,0.430538
chr8,133500001,134000000,0.98103608636059,500000,*,0.407476
chr8,134000001,134500000,0.993292887195367,500000,*,0.469586
chr8,134500001,135000000,0.982748533322891,500000,*,0.442956
chr8,135000001,135500000,0.967200607262118,500000,*,0.41288
chr8,135500001,136000000,0.984782346622499,500000,*,0.432052
chr8,136000001,136500000,0.970866554984702,500000,*,0.423278
chr8,136500001,137000000,0.959131955399494,500000,*,0.410328
chr8,137000001,137500000,0.965628449323533,500000,*,0.383912
chr8,137500001,138000000,0.979041163195981,500000,*,0.369128
chr8,138000001,138500000,0.972093544740891,500000,*,0.371562
chr8,138500001,139000000,0.968584904181761,500000,*,0.384586
chr8,139000001,139500000,0.939260037483665,500000,*,0.416008
chr8,139500001,140000000,0.98614740319262,500000,*,0.4548
chr8,140000001,140500000,0.984737705415382,500000,*,0.423106
chr8,140500001,141000000,0.994323530973878,500000,*,0.498252
chr8,141000001,141500000,0.976006344976338,500000,*,0.454024
chr8,141500001,142000000,0.982032606973661,500000,*,0.433216
chr8,142000001,142500000,0.984325757286143,500000,*,0.53666
chr8,142500001,143000000,0.940236026477287,500000,*,0.483778
chr8,143000001,143500000,0.989793475401615,500000,*,0.550756
chr8,143500001,144000000,0.972510317156665,500000,*,0.547708
chr8,144000001,144500000,0.976360404361157,500000,*,0.539224
chr8,144500001,145000000,0.977822530204583,500000,*,0.572534
chr8,145000001,145500000,0.816822076815819,500000,*,0.45685
chr8,145500001,146000000,0.968758399040713,500000,*,0.557508
chr9,1,500000,0.711746056862451,500000,*,0.409336
chr9,500001,1000000,0.985737031509187,500000,*,0.43116
chr9,1000001,1500000,0.955222218832204,500000,*,0.399916
chr9,1500001,2000000,0.944073897956267,500000,*,0.394238
chr9,2000001,2500000,0.983696372136484,500000,*,0.402196
chr9,2500001,3000000,0.982400601773524,500000,*,0.401138
chr9,3000001,3500000,0.970770330002432,500000,*,0.365056
chr9,3500001,4000000,0.978556539355798,500000,*,0.389644
chr9,4000001,4500000,0.976005674600503,500000,*,0.405638
chr9,4500001,5000000,0.952198004822634,500000,*,0.411478
chr9,5000001,5500000,0.947979947264482,500000,*,0.383784
chr9,5500001,6000000,0.97137824695469,500000,*,0.390912
chr9,6000001,6500000,0.926542483055172,500000,*,0.397894
chr9,6500001,7000000,0.974845948981227,500000,*,0.425514
chr9,7000001,7500000,0.982437302570749,500000,*,0.401516
chr9,7500001,8000000,0.97649645058228,500000,*,0.3871
chr9,8000001,8500000,0.964475477583007,500000,*,0.376758
chr9,8500001,9000000,0.99191979574878,500000,*,0.371692
chr9,9000001,9500000,0.975736922817595,500000,*,0.35263
chr9,9500001,10000000,0.971416513714606,500000,*,0.349152
chr9,10000001,10500000,0.971541051217083,500000,*,0.344748
chr9,10500001,11000000,0.955546667649454,500000,*,0.358182
chr9,11000001,11500000,0.980737937989801,500000,*,0.355284
chr9,11500001,12000000,0.956178627507386,500000,*,0.342984
chr9,12000001,12500000,0.968168236724654,500000,*,0.350092
chr9,12500001,13000000,0.97841511910649,500000,*,0.359998
chr9,13000001,13500000,0.965424592328443,500000,*,0.371538
chr9,13500001,14000000,0.977515507641836,500000,*,0.380152
chr9,14000001,14500000,0.989704898129269,500000,*,0.389328
chr9,14500001,15000000,0.964477081008985,500000,*,0.386378
chr9,15000001,15500000,0.967690809754517,500000,*,0.402172
chr9,15500001,16000000,0.922511254996578,500000,*,0.372702
chr9,16000001,16500000,0.977899885962135,500000,*,0.428574
chr9,16500001,17000000,0.989759535191619,500000,*,0.396956
chr9,17000001,17500000,0.954992476966028,500000,*,0.36978
chr9,17500001,18000000,0.950033497470279,500000,*,0.39148
chr9,18000001,18500000,0.97541384284789,500000,*,0.380326
chr9,18500001,19000000,0.955881455237693,500000,*,0.40027
chr9,19000001,19500000,0.97433871199608,500000,*,0.420642
chr9,19500001,20000000,0.948441085870364,500000,*,0.39224
chr9,20000001,20500000,0.965716885255954,500000,*,0.38658
chr9,20500001,21000000,0.962775844007121,500000,*,0.372982
chr9,21000001,21500000,0.946256020137901,500000,*,0.376602
chr9,21500001,22000000,0.960910905122047,500000,*,0.387962
chr9,22000001,22500000,0.95313502827017,500000,*,0.375198
chr9,22500001,23000000,0.951448238458456,500000,*,0.358472
chr9,23000001,23500000,0.974761111635932,500000,*,0.358268
chr9,23500001,24000000,0.977294215641507,500000,*,0.385264
chr9,24000001,24500000,0.955310174760575,500000,*,0.362992
chr9,24500001,25000000,0.953624144128992,500000,*,0.351594
chr9,25000001,25500000,0.957474744972105,500000,*,0.34721
chr9,25500001,26000000,0.979219492364737,500000,*,0.36326
chr9,26000001,26500000,0.967539532091979,500000,*,0.365136
chr9,26500001,27000000,0.974485752536896,500000,*,0.38457
chr9,27000001,27500000,0.974288223015607,500000,*,0.404246
chr9,27500001,28000000,0.977281014341349,500000,*,0.386484
chr9,28000001,28500000,0.947776328737754,500000,*,0.36481
chr9,28500001,29000000,0.962483773628134,500000,*,0.354422
chr9,29000001,29500000,0.965854691574226,500000,*,0.35364
chr9,29500001,30000000,0.987601628786664,500000,*,0.348936
chr9,30000001,30500000,0.971441838356187,500000,*,0.345748
chr9,30500001,31000000,0.95400674161062,500000,*,0.345308
chr9,31000001,31500000,0.946687071691393,500000,*,0.353888
chr9,31500001,32000000,0.962706405810501,500000,*,0.362596
chr9,32000001,32500000,0.941634877606401,500000,*,0.38453
chr9,32500001,33000000,0.954068663566748,500000,*,0.411694
chr9,33000001,33500000,0.963414869936094,500000,*,0.459664
chr9,33500001,34000000,0.904760750565692,500000,*,0.416398
chr9,34000001,34500000,0.972382466400774,500000,*,0.452646
chr9,34500001,35000000,0.940833090147579,500000,*,0.466724
chr9,35000001,35500000,0.966648407128267,500000,*,0.429964
chr9,35500001,36000000,0.986425921420966,500000,*,0.465428
chr9,36000001,36500000,0.983538697458476,500000,*,0.431852
chr9,36500001,37000000,0.983821091404752,500000,*,0.463778
chr9,37000001,37500000,0.984099919282192,500000,*,0.415682
chr9,37500001,38000000,0.987838523541679,500000,*,0.44661
chr9,38000001,38500000,0.980015966147375,500000,*,0.463738
chr9,38500001,39000000,0.628664469965901,500000,*,0.41651
chr9,39000001,39500000,0.334911804943265,500000,*,0.389886
chr9,39500001,40000000,0.242203782572497,500000,*,0.339036
chr9,40000001,40500000,0.284702784039216,500000,*,0.29752
chr9,40500001,41000000,0.289931387053704,500000,*,0.355282
chr9,41000001,41500000,0.22156600176292,500000,*,0.323368
chr9,41500001,42000000,0.265361841434249,500000,*,0.40088
chr9,42000001,42500000,0.243234517942775,500000,*,0.380762
chr9,42500001,43000000,0.211362247500701,500000,*,0.340272
chr9,43000001,43500000,0.27300372711225,500000,*,0.321694
chr9,43500001,44000000,0.339523158960973,500000,*,0.351248
chr9,44000001,44500000,0.37473070623987,500000,*,0.401536
